date,value,region,vintage
2055-02,108.14,QLD,August_24
2055-03,124.91,QLD,August_24
2055-04,101.42,QLD,August_24
2055-05,138.23,QLD,August_24
2055-06,142.68,QLD,August_24
2055-07,108.65,QLD,August_24
2055-08,118.24,QLD,August_24
2055-09,67.2,QLD,August_24
2055-10,45.94,QLD,August_24
2055-11,51.09,QLD,August_24
2055-12,61.61,QLD,August_24
2056-01,97.46,QLD,August_24
2056-02,106.86,QLD,August_24
2056-03,140.25,QLD,August_24
2056-04,97.91,QLD,August_24
2056-05,137.32,QLD,August_24
2056-06,138.93,QLD,August_24
2056-07,112.39,QLD,August_24
2056-08,119.77,QLD,August_24
2056-09,77.12,QLD,August_24
